company_id,filter_broad_yes,filter_strict_no,filter_broad_yes_strict_no,gemini_total_accepted,gpt5_total_accepted,claude_total_accepted,company_name,Total Headcount,max_headcount,max_population,Stage Reached,category,Organization Name,ml_consensus_round,ml_lower80_round,ml_upper80_round,uncertainty_factor_x,k_methods,outlier_flag_gt3x,ml_share,ml_share_lower80,ml_share_upper80,debiased__filter_broad_yes,debiased__filter_strict_no,debiased__filter_broad_yes_strict_no,debiased__claude_total_accepted,debiased__gpt5_total_accepted,debiased__gemini_total_accepted,filter_broad_yes__zero_replaced,filter_strict_no__zero_replaced,filter_broad_yes_strict_no__zero_replaced,claude_total_accepted__zero_replaced,gpt5_total_accepted__zero_replaced,gemini_total_accepted__zero_replaced,filter_broad_yes__num,filter_strict_no__num,filter_broad_yes_strict_no__num,claude_total_accepted__num,gpt5_total_accepted__num,gemini_total_accepted__num,filter_broad_yes__adj,filter_strict_no__adj,filter_broad_yes_strict_no__adj,claude_total_accepted__adj,gpt5_total_accepted__adj,gemini_total_accepted__adj
beyond-ai,18.0,3.0,1.0,16.0,9.0,,Beyond Limits,295,True,True,,,Beyond Limits,9,2,14,9.212446791297058,5,True,0.030508474576271188,0.006779661016949152,0.04745762711864407,17.999999999999996,3.0000000000000004,1.0,,9.000000000000002,10.119288512538812,False,False,False,False,False,False,18.0,3.0,1.0,,9.0,16.0,18.0,3.0,1.0,,9.0,16.0
kyanon,2.0,5.0,1.0,4.0,1.0,,Kyanon Digital,294,True,True,,,Kyanon Digital,2,1,4,3.807307877431757,5,False,0.006802721088435374,0.003401360544217687,0.013605442176870748,2.0,4.999999999999999,1.0,,1.0,2.529822128134703,False,False,False,False,False,False,2.0,5.0,1.0,,1.0,4.0,2.0,5.0,1.0,,1.0,4.0
lighton,6.0,5.0,0.0,13.0,8.0,5.0,LightOn,287,True,True,,,LightOn,7,2,9,5.485329785796495,6,True,0.024390243902439025,0.006968641114982578,0.0313588850174216,6.0,4.999999999999999,0.5,9.148968807034858,7.999999999999998,8.221921916437786,False,False,True,False,False,False,6.0,5.0,0.0,5.0,8.0,13.0,6.0,5.0,0.5,5.0,8.0,13.0
software-systems-llc,0.0,0.0,0.0,,,,Software Systems,264,True,False,,,Software Systems,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
q_agency,2.0,0.0,0.0,2.0,1.0,,Q agency,261,True,False,,,Q agency,1,0,2,3.330212829607493,5,False,0.0038314176245210726,0.0,0.007662835249042145,2.0,0.5,0.5,,1.0,1.2649110640673518,False,True,True,False,False,False,2.0,0.0,0.0,,1.0,2.0,2.0,0.5,0.5,,1.0,2.0
siloai,85.0,44.0,19.0,,,,Silo.AI,239,True,True,,,Silo.AI,44,22,75,3.3153719579696492,3,False,0.18410041841004185,0.09205020920502092,0.3138075313807531,85.00000000000001,43.99999999999999,18.999999999999996,,,,False,False,False,False,False,False,85.0,44.0,19.0,,,,85.0,44.0,19.0,,,
quantco,58.0,30.0,14.0,58.0,37.0,23.0,QuantCo,237,True,True,,,QuantCo,37,20,49,2.410762020269435,6,False,0.15611814345991562,0.08438818565400844,0.20675105485232068,57.999999999999986,30.000000000000004,13.999999999999996,42.08525651236034,36.99999999999999,36.68242085795319,False,False,False,False,False,False,58.0,30.0,14.0,23.0,37.0,58.0,58.0,30.0,14.0,23.0,37.0,58.0
infocusp,38.0,17.0,8.0,30.0,17.0,2.0,InFocusp,228,True,True,,,InFocusp,17,5,27,4.962566744504266,6,True,0.07456140350877193,0.021929824561403508,0.11842105263157894,37.99999999999999,17.0,7.999999999999998,3.659587522813943,17.0,18.973665961010276,False,False,False,False,False,False,38.0,17.0,8.0,2.0,17.0,30.0,38.0,17.0,8.0,2.0,17.0,30.0
pyramid-cgi,0.0,0.0,0.0,,,,Pyramid Consulting Group,226,True,False,,,Pyramid Consulting Group,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
sieger-consulting,1.0,1.0,0.0,,,,Sieger,220,True,False,,,Sieger,1,1,1,1.7411011265922482,3,False,0.004545454545454545,0.004545454545454545,0.004545454545454545,1.0,1.0,0.5,,,,False,False,True,False,False,False,1.0,1.0,0.0,,,,1.0,1.0,0.5,,,
mobcoder-llc,3.0,4.0,0.0,,,,Mobcoder,219,True,False,,,Mobcoder,3,1,4,5.278031643091578,3,True,0.0136986301369863,0.0045662100456621,0.0182648401826484,3.0000000000000004,4.0,0.5,,,,False,False,True,False,False,False,3.0,4.0,0.0,,,,3.0,4.0,0.5,,,
leewayhertz-technologies,9.0,5.0,0.0,7.0,,,LeewayHertz Technologies,211,True,True,,,LeewayHertz Technologies,5,1,8,7.844104019879378,4,True,0.023696682464454975,0.004739336492890996,0.037914691943127965,9.000000000000002,4.999999999999999,0.5,,,4.427188724235731,False,False,True,False,False,False,9.0,5.0,0.0,,,7.0,9.0,5.0,0.5,,,7.0
megamax-services,0.0,2.0,0.0,,,,Megamax Services,210,True,False,,,Megamax Services,0,0,2,3.0314331330207964,3,True,0.0,0.0,0.009523809523809525,0.5,2.0,0.5,,,,True,False,True,False,False,False,0.0,2.0,0.0,,,,0.5,2.0,0.5,,,
avertra,0.0,1.0,0.0,1.0,,,Avertra,207,True,False,,,Avertra,1,0,1,1.7431669947912323,4,False,0.004830917874396135,0.0,0.004830917874396135,0.5,1.0,0.5,,,0.6324555320336759,True,False,True,False,False,False,0.0,1.0,0.0,,,1.0,0.5,1.0,0.5,,,1.0
agency-enterprise-studio,35.0,4.0,3.0,17.0,11.0,7.0,AE Studio,205,True,True,,,AE Studio,11,3,21,6.112142774460716,6,True,0.05365853658536585,0.014634146341463415,0.1024390243902439,34.99999999999999,4.0,3.0000000000000004,12.808556329848802,11.000000000000002,10.75174404457249,False,False,False,False,False,False,35.0,4.0,3.0,7.0,11.0,17.0,35.0,4.0,3.0,7.0,11.0,17.0
ai-consult,0.0,1.0,0.0,,,,AI Consult,203,True,False,,,AI Consult,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.0049261083743842365,0.5,1.0,0.5,,,,True,False,True,False,False,False,0.0,1.0,0.0,,,,0.5,1.0,0.5,,,
binariks,0.0,3.0,0.0,,,,Binariks,203,True,False,,,Binariks,0,0,2,4.192962712629476,3,True,0.0,0.0,0.009852216748768473,0.5,3.0000000000000004,0.5,,,,True,False,True,False,False,False,0.0,3.0,0.0,,,,0.5,3.0,0.5,,,
xitasogmbh,5.0,12.0,2.0,10.0,5.0,2.0,XITASO,198,True,True,,,XITASO,5,3,9,3.2201385189989757,6,False,0.025252525252525252,0.015151515151515152,0.045454545454545456,4.999999999999999,12.0,2.0,3.659587522813943,4.999999999999999,6.32455532033676,False,False,False,False,False,False,5.0,12.0,2.0,2.0,5.0,10.0,5.0,12.0,2.0,2.0,5.0,10.0
upstageai,16.0,23.0,7.0,46.0,27.0,19.0,Upstage,187,True,True,,,Upstage,25,11,32,3.0051266097278106,6,True,0.13368983957219252,0.058823529411764705,0.1711229946524064,15.999999999999998,23.0,6.999999999999999,34.766081466732444,27.0,29.092954473549092,False,False,False,False,False,False,16.0,23.0,7.0,19.0,27.0,46.0,16.0,23.0,7.0,19.0,27.0,46.0
abacusai,25.0,25.0,8.0,22.0,9.0,3.0,Abacus.AI,185,True,True,,,Abacus.AI,11,7,25,3.7725353376466084,6,False,0.05945945945945946,0.03783783783783784,0.13513513513513514,24.999999999999996,24.999999999999996,7.999999999999998,5.489381284220914,9.000000000000002,13.914021704740872,False,False,False,False,False,False,25.0,25.0,8.0,3.0,9.0,22.0,25.0,25.0,8.0,3.0,9.0,22.0
schafer-corporation,0.0,0.0,0.0,2.0,,,Schafer Corporation,176,True,False,,,Schafer Corporation,0,0,1,1.9149744808711489,4,False,0.0,0.0,0.005681818181818182,0.5,0.5,0.5,,,1.2649110640673518,True,True,True,False,False,False,0.0,0.0,0.0,,,2.0,0.5,0.5,0.5,,,2.0
elder-research-inc-,23.0,6.0,0.0,,,,Elder Research,170,True,True,,,Elder Research,6,1,18,21.38977741889209,3,True,0.03529411764705882,0.0058823529411764705,0.10588235294117647,23.0,6.0,0.5,,,,False,False,True,False,False,False,23.0,6.0,0.0,,,,23.0,6.0,0.5,,,
auriznco,9.0,5.0,1.0,9.0,4.0,1.0,Aurizn,169,True,True,,,Aurizn,4,1,7,5.291227515441052,6,True,0.023668639053254437,0.005917159763313609,0.04142011834319527,9.000000000000002,4.999999999999999,1.0,1.8297937614069713,4.0,5.692099788303084,False,False,False,False,False,False,9.0,5.0,1.0,1.0,4.0,9.0,9.0,5.0,1.0,1.0,4.0,9.0
nextgeninnovationlabs,1.0,0.0,0.0,,,,NEXTGEN,167,True,False,,,NEXTGEN,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.005988023952095809,1.0,0.5,0.5,,,,False,True,True,False,False,False,1.0,0.0,0.0,,,,1.0,0.5,0.5,,,
3157313,12.0,19.0,1.0,,,,Tooploox,163,True,True,,,Tooploox,12,2,17,10.543938903738729,3,True,0.0736196319018405,0.012269938650306749,0.10429447852760736,12.0,18.999999999999996,1.0,,,,False,False,False,False,False,False,12.0,19.0,1.0,,,,12.0,19.0,1.0,,,
1833,13.0,24.0,2.0,,,,Euranova,159,True,True,,,Euranova,13,3,21,7.300372102718469,3,True,0.08176100628930817,0.018867924528301886,0.1320754716981132,13.0,24.000000000000004,2.0,,,,False,False,False,False,False,False,13.0,24.0,2.0,,,,13.0,24.0,2.0,,,
sahanasystemltd,4.0,7.0,1.0,3.0,,,Sahana System,158,True,True,,,Sahana System,3,1,6,4.883613102925462,4,False,0.0189873417721519,0.006329113924050633,0.0379746835443038,4.0,6.999999999999999,1.0,,,1.8973665961010278,False,False,False,False,False,False,4.0,7.0,1.0,,,3.0,4.0,7.0,1.0,,,3.0
mp-data-ds,14.0,33.0,4.0,18.0,12.0,,MP DATA,145,True,True,,,MP DATA,12,6,23,3.853031708881003,5,False,0.08275862068965517,0.041379310344827586,0.15862068965517243,13.999999999999996,33.0,4.0,,12.0,11.384199576606163,False,False,False,False,False,False,14.0,33.0,4.0,,12.0,18.0,14.0,33.0,4.0,,12.0,18.0
unit8.co,23.0,15.0,3.0,,,,Unit8,141,True,True,,,Unit8,15,4,21,5.101351689692994,3,True,0.10638297872340426,0.028368794326241134,0.14893617021276595,23.0,15.0,3.0000000000000004,,,,False,False,False,False,False,False,23.0,15.0,3.0,,,,23.0,15.0,3.0,,,
hcube-conseil,0.0,0.0,0.0,,,,Hcube Conseil,140,True,False,,,Hcube Conseil,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
intinc,0.0,0.0,0.0,,,,INT,140,True,False,,,INT,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
wearedragonfly,0.0,0.0,0.0,,,,Dragonfly,134,True,False,,,Dragonfly,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
spatialedge,23.0,21.0,6.0,15.0,,,Spatialedge,134,True,True,,,Spatialedge,14,7,22,3.251120166126498,4,False,0.1044776119402985,0.05223880597014925,0.16417910447761194,23.0,21.0,6.0,,,9.486832980505138,False,False,False,False,False,False,23.0,21.0,6.0,,,15.0,23.0,21.0,6.0,,,15.0
mi-6-ltd,0.0,19.0,6.0,6.0,,,MI-6,130,True,True,,,MI-6,5,1,13,14.639947487240283,4,True,0.038461538461538464,0.007692307692307693,0.1,0.5,18.999999999999996,6.0,,,3.794733192202055,True,False,False,False,False,False,0.0,19.0,6.0,,,6.0,0.5,19.0,6.0,,,6.0
ml6team,14.0,19.0,0.0,32.0,17.0,4.0,ML6,130,True,True,,,ML6,15,2,20,10.250633789817483,6,True,0.11538461538461539,0.015384615384615385,0.15384615384615385,13.999999999999996,18.999999999999996,0.5,7.319175045627885,17.0,20.23857702507763,False,False,True,False,False,False,14.0,19.0,0.0,4.0,17.0,32.0,14.0,19.0,0.5,4.0,17.0,32.0
konverge-ai,15.0,6.0,1.0,8.0,,,Konverge.AI,130,True,True,,,Konverge.AI,6,2,11,7.00605047169894,4,True,0.046153846153846156,0.015384615384615385,0.08461538461538462,15.0,6.0,1.0,,,5.059644256269406,False,False,False,False,False,False,15.0,6.0,1.0,,,8.0,15.0,6.0,1.0,,,8.0
h.i.-iberia-ingenier-a-y-proyectos,4.0,9.0,2.0,10.0,7.0,,HI Iberia,118,True,True,,,HI Iberia,6,3,8,3.084201384184689,5,True,0.05084745762711865,0.025423728813559324,0.06779661016949153,4.0,9.000000000000002,2.0,,6.999999999999999,6.32455532033676,False,False,False,False,False,False,4.0,9.0,2.0,,7.0,10.0,4.0,9.0,2.0,,7.0,10.0
intelliarts,1.0,0.0,0.0,,,,Intelliarts,113,True,False,,,Intelliarts,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.008849557522123894,1.0,0.5,0.5,,,,False,True,True,False,False,False,1.0,0.0,0.0,,,,1.0,0.5,0.5,,,
infopower-corporation,0.0,0.0,0.0,,,,InfoPower,112,True,False,,,InfoPower,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
dextra-digital,0.0,1.0,0.0,,,,Dextra,109,True,False,,,Dextra,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.009174311926605505,0.5,1.0,0.5,,,,True,False,True,False,False,False,0.0,1.0,0.0,,,,0.5,1.0,0.5,,,
stme,0.0,0.0,0.0,,,,STME,109,True,False,,,STME,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
5390194,19.0,19.0,1.0,,,,deepsense.ai,108,True,True,,,deepsense.ai,19,2,19,10.543938903738729,3,True,0.17592592592592593,0.018518518518518517,0.17592592592592593,18.999999999999996,18.999999999999996,1.0,,,,False,False,False,False,False,False,19.0,19.0,1.0,,,,19.0,19.0,1.0,,,
theprobegroup,0.0,0.0,0.0,,,,Probe Group,107,True,False,,,Probe Group,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
gox-ltd,0.0,0.0,0.0,,,,GOX,103,True,False,,,GOX,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
fiddler-ai,13.0,5.0,2.0,5.0,1.0,1.0,Fiddler AI,102,True,True,,,Fiddler AI,3,1,8,5.960128278232428,6,True,0.029411764705882353,0.00980392156862745,0.0784313725490196,13.0,4.999999999999999,2.0,1.8297937614069713,1.0,3.162277660168379,False,False,False,False,False,False,13.0,5.0,2.0,1.0,1.0,5.0,13.0,5.0,2.0,1.0,1.0,5.0
tryolabs,13.0,21.0,3.0,24.0,16.0,5.0,Tryolabs,98,True,True,,,Tryolabs,14,5,18,3.498830775433598,6,True,0.14285714285714285,0.05102040816326531,0.1836734693877551,13.0,21.0,3.0000000000000004,9.148968807034858,15.999999999999998,15.178932768808222,False,False,False,False,False,False,13.0,21.0,3.0,5.0,16.0,24.0,13.0,21.0,3.0,5.0,16.0,24.0
xenonstack,3.0,2.0,0.0,2.0,,,XenonStack,96,True,False,,,XenonStack,2,1,3,4.021581520165235,4,True,0.020833333333333332,0.010416666666666666,0.03125,3.0000000000000004,2.0,0.5,,,1.2649110640673518,False,False,True,False,False,False,3.0,2.0,0.0,,,2.0,3.0,2.0,0.5,,,2.0
closeloop-inc-,3.0,0.0,0.0,1.0,,,Closeloop Technologies,95,True,False,,,Closeloop Technologies,1,0,2,3.761177874526674,4,True,0.010526315789473684,0.0,0.021052631578947368,3.0000000000000004,0.5,0.5,,,0.6324555320336759,False,True,True,False,False,False,3.0,0.0,0.0,,,1.0,3.0,0.5,0.5,,,1.0
metric-am,0.0,0.0,0.0,,,,Metric,94,True,False,,,Metric,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
qvik-oy,3.0,1.0,0.0,1.0,,,Qvik,92,True,False,,,Qvik,1,1,2,4.021581520165235,4,True,0.010869565217391304,0.010869565217391304,0.021739130434782608,3.0000000000000004,1.0,0.5,,,0.6324555320336759,False,False,True,False,False,False,3.0,1.0,0.0,,,1.0,3.0,1.0,0.5,,,1.0
altrium-io,6.0,2.0,0.0,4.0,,,Altrium,91,True,True,,,Altrium,2,1,5,6.110051483412685,4,True,0.02197802197802198,0.01098901098901099,0.054945054945054944,6.0,2.0,0.5,,,2.529822128134703,False,False,True,False,False,False,6.0,2.0,0.0,,,4.0,6.0,2.0,0.5,,,4.0
xomnia,11.0,10.0,1.0,5.0,4.0,,Xomnia,91,True,True,,,Xomnia,4,2,11,6.68090984274806,5,True,0.04395604395604396,0.02197802197802198,0.12087912087912088,11.000000000000002,10.000000000000002,1.0,,4.0,3.162277660168379,False,False,False,False,False,False,11.0,10.0,1.0,,4.0,5.0,11.0,10.0,1.0,,4.0,5.0
cogent-labs,4.0,1.0,0.0,1.0,,,Cogent Labs,90,True,False,,,Cogent Labs,1,1,3,4.918741420593052,4,True,0.011111111111111112,0.011111111111111112,0.03333333333333333,4.0,1.0,0.5,,,0.6324555320336759,False,False,True,False,False,False,4.0,1.0,0.0,,,1.0,4.0,1.0,0.5,,,1.0
15177291,45.0,21.0,8.0,,,,Layer 6 AI,87,True,True,,,Layer 6 AI,21,10,39,3.9819703454810056,3,False,0.2413793103448276,0.11494252873563218,0.4482758620689655,44.99999999999999,21.0,7.999999999999998,,,,False,False,False,False,False,False,45.0,21.0,8.0,,,,45.0,21.0,8.0,,,
daredata-engineering,23.0,8.0,1.0,,,,DareData,85,True,True,,,DareData,8,2,19,12.28520106741704,3,True,0.09411764705882353,0.023529411764705882,0.2235294117647059,23.0,7.999999999999998,1.0,,,,False,False,False,False,False,False,23.0,8.0,1.0,,,,23.0,8.0,1.0,,,
ntt-research,12.0,8.0,7.0,18.0,7.0,3.0,NTT Research,85,True,True,,,NTT Research,7,6,12,1.885520049357289,6,False,0.08235294117647059,0.07058823529411765,0.1411764705882353,12.0,7.999999999999998,6.999999999999999,5.489381284220914,6.999999999999999,11.384199576606163,False,False,False,False,False,False,12.0,8.0,7.0,3.0,7.0,18.0,12.0,8.0,7.0,3.0,7.0,18.0
creatica-gmbh,0.0,0.0,0.0,1.0,,,Creatica,84,True,False,,,Creatica,0,0,1,1.178805066911298,4,False,0.0,0.0,0.011904761904761904,0.5,0.5,0.5,,,0.6324555320336759,True,True,True,False,False,False,0.0,0.0,0.0,,,1.0,0.5,0.5,0.5,,,1.0
halfspace,12.0,12.0,0.0,10.0,6.0,,Halfspace,81,True,True,,,Halfspace,6,1,12,8.88257213969168,5,True,0.07407407407407407,0.012345679012345678,0.14814814814814814,12.0,12.0,0.5,,6.0,6.32455532033676,False,False,True,False,False,False,12.0,12.0,0.0,,6.0,10.0,12.0,12.0,0.5,,6.0,10.0
guardians-infotech-llc,0.0,0.0,0.0,,,,Guardians Infotech,81,True,False,,,Guardians Infotech,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
xaion-data-inc,0.0,0.0,0.0,,,,Xaion Data,80,True,False,,,Xaion Data,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
mojotech,1.0,0.0,0.0,,,,MojoTech,80,True,False,,,MojoTech,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.0125,1.0,0.5,0.5,,,,False,True,True,False,False,False,1.0,0.0,0.0,,,,1.0,0.5,0.5,,,
liquid-ai-inc,28.0,20.0,11.0,24.0,25.0,21.0,Liquid AI,79,True,True,,,Liquid AI,22,13,33,2.538474312663129,6,False,0.27848101265822783,0.16455696202531644,0.4177215189873418,27.999999999999996,19.999999999999996,11.000000000000002,38.425668989546395,24.999999999999996,15.178932768808222,False,False,False,False,False,False,28.0,20.0,11.0,21.0,25.0,24.0,28.0,20.0,11.0,21.0,25.0,24.0
93,1.0,1.0,0.0,,,,247 Labs,76,True,False,,,247 Labs,1,1,1,1.7411011265922482,3,False,0.013157894736842105,0.013157894736842105,0.013157894736842105,1.0,1.0,0.5,,,,False,False,True,False,False,False,1.0,1.0,0.0,,,,1.0,1.0,0.5,,,
visium-sa,13.0,3.0,0.0,9.0,7.0,7.0,Visium,75,True,True,,,Visium,6,1,13,10.53600912072607,6,True,0.08,0.013333333333333334,0.17333333333333334,13.0,3.0000000000000004,0.5,12.808556329848802,6.999999999999999,5.692099788303084,False,False,True,False,False,False,13.0,3.0,0.0,7.0,7.0,9.0,13.0,3.0,0.5,7.0,7.0,9.0
10533787,0.0,0.0,0.0,,,,Techspert,73,True,False,,,Techspert,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
enthought,17.0,6.0,5.0,11.0,4.0,1.0,Enthought,72,True,True,,,Enthought,5,3,11,4.019802668506826,6,True,0.06944444444444445,0.041666666666666664,0.1527777777777778,17.0,6.0,4.999999999999999,1.8297937614069713,4.0,6.957010852370435,False,False,False,False,False,False,17.0,6.0,5.0,1.0,4.0,11.0,17.0,6.0,5.0,1.0,4.0,11.0
reqpool-gmbh,0.0,0.0,0.0,,,,ReqPOOL,71,True,False,,,ReqPOOL,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
teamonegroup,0.0,0.0,0.0,,,,TeamOne Group,71,True,False,,,TeamOne Group,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
addepto,10.0,7.0,1.0,2.0,2.0,,Addepto,68,True,True,,,Addepto,2,1,9,7.892511429290608,5,True,0.029411764705882353,0.014705882352941176,0.1323529411764706,10.000000000000002,6.999999999999999,1.0,,2.0,1.2649110640673518,False,False,False,False,False,False,10.0,7.0,1.0,,2.0,2.0,10.0,7.0,1.0,,2.0,2.0
exposit,0.0,1.0,0.0,,,,Exposit,66,True,False,,,Exposit,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.015151515151515152,0.5,1.0,0.5,,,,True,False,True,False,False,False,0.0,1.0,0.0,,,,0.5,1.0,0.5,,,
techsource-inc,0.0,0.0,0.0,,,,TechSource,66,True,False,,,TechSource,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
orcawise,10.0,0.0,0.0,10.0,3.0,,Orcawise,65,True,True,,,Orcawise,3,0,8,16.65106414803747,5,True,0.046153846153846156,0.0,0.12307692307692308,10.000000000000002,0.5,0.5,,3.0000000000000004,6.32455532033676,False,True,True,False,False,False,10.0,0.0,0.0,,3.0,10.0,10.0,0.5,0.5,,3.0,10.0
fs-studio,0.0,0.0,0.0,2.0,,,FS Studio,64,True,False,,,FS Studio,0,0,1,1.9149744808711489,4,False,0.0,0.0,0.015625,0.5,0.5,0.5,,,1.2649110640673518,True,True,True,False,False,False,0.0,0.0,0.0,,,2.0,0.5,0.5,0.5,,,2.0
vsdata,0.0,0.0,0.0,,,,VS Data,64,True,False,,,VS Data,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
inflectionai,12.0,6.0,1.0,14.0,11.0,9.0,Inflection AI,63,True,True,,,Inflection AI,10,2,14,5.7390145238817345,6,True,0.15873015873015872,0.031746031746031744,0.2222222222222222,12.0,6.0,1.0,16.468143852662745,11.000000000000002,8.85437744847146,False,False,False,False,False,False,12.0,6.0,1.0,9.0,11.0,14.0,12.0,6.0,1.0,9.0,11.0,14.0
expos-data-exposed,4.0,0.0,0.0,1.0,,,Exposé,61,True,False,,,Exposé,1,0,2,4.600245278850488,4,True,0.01639344262295082,0.0,0.03278688524590164,4.0,0.5,0.5,,,0.6324555320336759,False,True,True,False,False,False,4.0,0.0,0.0,,,1.0,4.0,0.5,0.5,,,1.0
partnershipai,5.0,0.0,0.0,,,,Partnership on AI,61,True,True,,,Partnership on AI,0,0,3,6.3095734448019325,3,True,0.0,0.0,0.04918032786885246,4.999999999999999,0.5,0.5,,,,False,True,True,False,False,False,5.0,0.0,0.0,,,,5.0,0.5,0.5,,,
indata-labs,4.0,5.0,0.0,5.0,4.0,,InData Labs,59,True,True,,,InData Labs,4,1,5,4.3734482957731124,5,True,0.06779661016949153,0.01694915254237288,0.0847457627118644,4.0,4.999999999999999,0.5,,4.0,3.162277660168379,False,False,True,False,False,False,4.0,5.0,0.0,,4.0,5.0,4.0,5.0,0.5,,4.0,5.0
merantix-momentum,12.0,6.0,4.0,12.0,9.0,1.0,Merantix Momentum,59,True,True,,,Merantix Momentum,7,3,10,3.84132286010275,6,True,0.11864406779661017,0.05084745762711865,0.1694915254237288,12.0,6.0,4.0,1.8297937614069713,9.000000000000002,7.58946638440411,False,False,False,False,False,False,12.0,6.0,4.0,1.0,9.0,12.0,12.0,6.0,4.0,1.0,9.0,12.0
launchpad-lab,0.0,0.0,0.0,,,,LaunchPad Lab,59,True,False,,,LaunchPad Lab,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
markovate,5.0,0.0,0.0,1.0,,,Markovate Inc.,57,True,True,,,Markovate Inc.,1,0,3,5.377965320810326,4,True,0.017543859649122806,0.0,0.05263157894736842,4.999999999999999,0.5,0.5,,,0.6324555320336759,False,True,True,False,False,False,5.0,0.0,0.0,,,1.0,5.0,0.5,0.5,,,1.0
moov-ai,5.0,1.0,0.0,5.0,2.0,1.0,Moov AI,57,True,True,,,Moov AI,2,1,4,5.62341325190349,6,True,0.03508771929824561,0.017543859649122806,0.07017543859649122,4.999999999999999,1.0,0.5,1.8297937614069713,2.0,3.162277660168379,False,False,True,False,False,False,5.0,1.0,0.0,1.0,2.0,5.0,5.0,1.0,0.5,1.0,2.0,5.0
tagtoo,0.0,1.0,0.0,,,,Tagtoo Technology,56,True,False,,,Tagtoo Technology,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.017857142857142856,0.5,1.0,0.5,,,,True,False,True,False,False,False,0.0,1.0,0.0,,,,0.5,1.0,0.5,,,
info-strategic,4.0,1.0,0.0,2.0,1.0,,Info Strategic,56,True,False,,,Info Strategic,1,1,3,3.825409999160148,5,True,0.017857142857142856,0.017857142857142856,0.05357142857142857,4.0,1.0,0.5,,1.0,1.2649110640673518,False,False,True,False,False,False,4.0,1.0,0.0,,1.0,2.0,4.0,1.0,0.5,,1.0,2.0
wednesday-solutions,0.0,0.0,0.0,,,,Wednesday Solutions,55,True,False,,,Wednesday Solutions,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
