company_id,filter_broad_yes,filter_strict_no,filter_broad_yes_strict_no,gemini_total_accepted,gpt5_total_accepted,claude_total_accepted,company_name,Total Headcount,max_headcount,max_population,Stage Reached,category,Organization Name,ml_consensus_round,ml_lower80_round,ml_upper80_round,uncertainty_factor_x,k_methods,outlier_flag_gt3x,ml_share,ml_share_lower80,ml_share_upper80,debiased__filter_broad_yes,debiased__filter_strict_no,debiased__filter_broad_yes_strict_no,debiased__claude_total_accepted,debiased__gpt5_total_accepted,debiased__gemini_total_accepted,filter_broad_yes__zero_replaced,filter_strict_no__zero_replaced,filter_broad_yes_strict_no__zero_replaced,claude_total_accepted__zero_replaced,gpt5_total_accepted__zero_replaced,gemini_total_accepted__zero_replaced,filter_broad_yes__num,filter_strict_no__num,filter_broad_yes_strict_no__num,claude_total_accepted__num,gpt5_total_accepted__num,gemini_total_accepted__num,filter_broad_yes__adj,filter_strict_no__adj,filter_broad_yes_strict_no__adj,claude_total_accepted__adj,gpt5_total_accepted__adj,gemini_total_accepted__adj
xitasogmbh,5.0,12.0,2.0,10.0,5.0,2.0,XITASO,198,True,True,,,XITASO,5,3,9,3.2201385189989757,6,False,0.025252525252525252,0.015151515151515152,0.045454545454545456,4.999999999999999,12.0,2.0,3.659587522813943,4.999999999999999,6.32455532033676,False,False,False,False,False,False,5.0,12.0,2.0,2.0,5.0,10.0,5.0,12.0,2.0,2.0,5.0,10.0
upstageai,16.0,23.0,7.0,46.0,27.0,19.0,Upstage,187,True,True,,,Upstage,25,11,32,3.0051266097278106,6,True,0.13368983957219252,0.058823529411764705,0.1711229946524064,15.999999999999998,23.0,6.999999999999999,34.766081466732444,27.0,29.092954473549092,False,False,False,False,False,False,16.0,23.0,7.0,19.0,27.0,46.0,16.0,23.0,7.0,19.0,27.0,46.0
abacusai,25.0,25.0,8.0,22.0,9.0,3.0,Abacus.AI,185,True,True,,,Abacus.AI,11,7,25,3.7725353376466084,6,False,0.05945945945945946,0.03783783783783784,0.13513513513513514,24.999999999999996,24.999999999999996,7.999999999999998,5.489381284220914,9.000000000000002,13.914021704740872,False,False,False,False,False,False,25.0,25.0,8.0,3.0,9.0,22.0,25.0,25.0,8.0,3.0,9.0,22.0
elder-research-inc-,23.0,6.0,0.0,,,,Elder Research,170,True,True,,,Elder Research,6,1,18,21.38977741889209,3,True,0.03529411764705882,0.0058823529411764705,0.10588235294117647,23.0,6.0,0.5,,,,False,False,True,False,False,False,23.0,6.0,0.0,,,,23.0,6.0,0.5,,,
auriznco,9.0,5.0,1.0,9.0,4.0,1.0,Aurizn,169,True,True,,,Aurizn,4,1,7,5.291227515441052,6,True,0.023668639053254437,0.005917159763313609,0.04142011834319527,9.000000000000002,4.999999999999999,1.0,1.8297937614069713,4.0,5.692099788303084,False,False,False,False,False,False,9.0,5.0,1.0,1.0,4.0,9.0,9.0,5.0,1.0,1.0,4.0,9.0
3157313,12.0,19.0,1.0,,,,Tooploox,163,True,True,,,Tooploox,12,2,17,10.543938903738729,3,True,0.0736196319018405,0.012269938650306749,0.10429447852760736,12.0,18.999999999999996,1.0,,,,False,False,False,False,False,False,12.0,19.0,1.0,,,,12.0,19.0,1.0,,,
1833,13.0,24.0,2.0,,,,Euranova,159,True,True,,,Euranova,13,3,21,7.300372102718469,3,True,0.08176100628930817,0.018867924528301886,0.1320754716981132,13.0,24.000000000000004,2.0,,,,False,False,False,False,False,False,13.0,24.0,2.0,,,,13.0,24.0,2.0,,,
sahanasystemltd,4.0,7.0,1.0,3.0,,,Sahana System,158,True,True,,,Sahana System,3,1,6,4.883613102925462,4,False,0.0189873417721519,0.006329113924050633,0.0379746835443038,4.0,6.999999999999999,1.0,,,1.8973665961010278,False,False,False,False,False,False,4.0,7.0,1.0,,,3.0,4.0,7.0,1.0,,,3.0
mp-data-ds,14.0,33.0,4.0,18.0,12.0,,MP DATA,145,True,True,,,MP DATA,12,6,23,3.853031708881003,5,False,0.08275862068965517,0.041379310344827586,0.15862068965517243,13.999999999999996,33.0,4.0,,12.0,11.384199576606163,False,False,False,False,False,False,14.0,33.0,4.0,,12.0,18.0,14.0,33.0,4.0,,12.0,18.0
unit8.co,23.0,15.0,3.0,,,,Unit8,141,True,True,,,Unit8,15,4,21,5.101351689692994,3,True,0.10638297872340426,0.028368794326241134,0.14893617021276595,23.0,15.0,3.0000000000000004,,,,False,False,False,False,False,False,23.0,15.0,3.0,,,,23.0,15.0,3.0,,,
spatialedge,23.0,21.0,6.0,15.0,,,Spatialedge,134,True,True,,,Spatialedge,14,7,22,3.251120166126498,4,False,0.1044776119402985,0.05223880597014925,0.16417910447761194,23.0,21.0,6.0,,,9.486832980505138,False,False,False,False,False,False,23.0,21.0,6.0,,,15.0,23.0,21.0,6.0,,,15.0
mi-6-ltd,0.0,19.0,6.0,6.0,,,MI-6,130,True,True,,,MI-6,5,1,13,14.639947487240283,4,True,0.038461538461538464,0.007692307692307693,0.1,0.5,18.999999999999996,6.0,,,3.794733192202055,True,False,False,False,False,False,0.0,19.0,6.0,,,6.0,0.5,19.0,6.0,,,6.0
ml6team,14.0,19.0,0.0,32.0,17.0,4.0,ML6,130,True,True,,,ML6,15,2,20,10.250633789817483,6,True,0.11538461538461539,0.015384615384615385,0.15384615384615385,13.999999999999996,18.999999999999996,0.5,7.319175045627885,17.0,20.23857702507763,False,False,True,False,False,False,14.0,19.0,0.0,4.0,17.0,32.0,14.0,19.0,0.5,4.0,17.0,32.0
konverge-ai,15.0,6.0,1.0,8.0,,,Konverge.AI,130,True,True,,,Konverge.AI,6,2,11,7.00605047169894,4,True,0.046153846153846156,0.015384615384615385,0.08461538461538462,15.0,6.0,1.0,,,5.059644256269406,False,False,False,False,False,False,15.0,6.0,1.0,,,8.0,15.0,6.0,1.0,,,8.0
h.i.-iberia-ingenier-a-y-proyectos,4.0,9.0,2.0,10.0,7.0,,HI Iberia,118,True,True,,,HI Iberia,6,3,8,3.084201384184689,5,True,0.05084745762711865,0.025423728813559324,0.06779661016949153,4.0,9.000000000000002,2.0,,6.999999999999999,6.32455532033676,False,False,False,False,False,False,4.0,9.0,2.0,,7.0,10.0,4.0,9.0,2.0,,7.0,10.0
5390194,19.0,19.0,1.0,,,,deepsense.ai,108,True,True,,,deepsense.ai,19,2,19,10.543938903738729,3,True,0.17592592592592593,0.018518518518518517,0.17592592592592593,18.999999999999996,18.999999999999996,1.0,,,,False,False,False,False,False,False,19.0,19.0,1.0,,,,19.0,19.0,1.0,,,
fiddler-ai,13.0,5.0,2.0,5.0,1.0,1.0,Fiddler AI,102,True,True,,,Fiddler AI,3,1,8,5.960128278232428,6,True,0.029411764705882353,0.00980392156862745,0.0784313725490196,13.0,4.999999999999999,2.0,1.8297937614069713,1.0,3.162277660168379,False,False,False,False,False,False,13.0,5.0,2.0,1.0,1.0,5.0,13.0,5.0,2.0,1.0,1.0,5.0
tryolabs,13.0,21.0,3.0,24.0,16.0,5.0,Tryolabs,98,True,True,,,Tryolabs,14,5,18,3.498830775433598,6,True,0.14285714285714285,0.05102040816326531,0.1836734693877551,13.0,21.0,3.0000000000000004,9.148968807034858,15.999999999999998,15.178932768808222,False,False,False,False,False,False,13.0,21.0,3.0,5.0,16.0,24.0,13.0,21.0,3.0,5.0,16.0,24.0
altrium-io,6.0,2.0,0.0,4.0,,,Altrium,91,True,True,,,Altrium,2,1,5,6.110051483412685,4,True,0.02197802197802198,0.01098901098901099,0.054945054945054944,6.0,2.0,0.5,,,2.529822128134703,False,False,True,False,False,False,6.0,2.0,0.0,,,4.0,6.0,2.0,0.5,,,4.0
xomnia,11.0,10.0,1.0,5.0,4.0,,Xomnia,91,True,True,,,Xomnia,4,2,11,6.68090984274806,5,True,0.04395604395604396,0.02197802197802198,0.12087912087912088,11.000000000000002,10.000000000000002,1.0,,4.0,3.162277660168379,False,False,False,False,False,False,11.0,10.0,1.0,,4.0,5.0,11.0,10.0,1.0,,4.0,5.0
15177291,45.0,21.0,8.0,,,,Layer 6 AI,87,True,True,,,Layer 6 AI,21,10,39,3.9819703454810056,3,False,0.2413793103448276,0.11494252873563218,0.4482758620689655,44.99999999999999,21.0,7.999999999999998,,,,False,False,False,False,False,False,45.0,21.0,8.0,,,,45.0,21.0,8.0,,,
daredata-engineering,23.0,8.0,1.0,,,,DareData,85,True,True,,,DareData,8,2,19,12.28520106741704,3,True,0.09411764705882353,0.023529411764705882,0.2235294117647059,23.0,7.999999999999998,1.0,,,,False,False,False,False,False,False,23.0,8.0,1.0,,,,23.0,8.0,1.0,,,
ntt-research,12.0,8.0,7.0,18.0,7.0,3.0,NTT Research,85,True,True,,,NTT Research,7,6,12,1.885520049357289,6,False,0.08235294117647059,0.07058823529411765,0.1411764705882353,12.0,7.999999999999998,6.999999999999999,5.489381284220914,6.999999999999999,11.384199576606163,False,False,False,False,False,False,12.0,8.0,7.0,3.0,7.0,18.0,12.0,8.0,7.0,3.0,7.0,18.0
halfspace,12.0,12.0,0.0,10.0,6.0,,Halfspace,81,True,True,,,Halfspace,6,1,12,8.88257213969168,5,True,0.07407407407407407,0.012345679012345678,0.14814814814814814,12.0,12.0,0.5,,6.0,6.32455532033676,False,False,True,False,False,False,12.0,12.0,0.0,,6.0,10.0,12.0,12.0,0.5,,6.0,10.0
liquid-ai-inc,28.0,20.0,11.0,24.0,25.0,21.0,Liquid AI,79,True,True,,,Liquid AI,22,13,33,2.538474312663129,6,False,0.27848101265822783,0.16455696202531644,0.4177215189873418,27.999999999999996,19.999999999999996,11.000000000000002,38.425668989546395,24.999999999999996,15.178932768808222,False,False,False,False,False,False,28.0,20.0,11.0,21.0,25.0,24.0,28.0,20.0,11.0,21.0,25.0,24.0
visium-sa,13.0,3.0,0.0,9.0,7.0,7.0,Visium,75,True,True,,,Visium,6,1,13,10.53600912072607,6,True,0.08,0.013333333333333334,0.17333333333333334,13.0,3.0000000000000004,0.5,12.808556329848802,6.999999999999999,5.692099788303084,False,False,True,False,False,False,13.0,3.0,0.0,7.0,7.0,9.0,13.0,3.0,0.5,7.0,7.0,9.0
enthought,17.0,6.0,5.0,11.0,4.0,1.0,Enthought,72,True,True,,,Enthought,5,3,11,4.019802668506826,6,True,0.06944444444444445,0.041666666666666664,0.1527777777777778,17.0,6.0,4.999999999999999,1.8297937614069713,4.0,6.957010852370435,False,False,False,False,False,False,17.0,6.0,5.0,1.0,4.0,11.0,17.0,6.0,5.0,1.0,4.0,11.0
addepto,10.0,7.0,1.0,2.0,2.0,,Addepto,68,True,True,,,Addepto,2,1,9,7.892511429290608,5,True,0.029411764705882353,0.014705882352941176,0.1323529411764706,10.000000000000002,6.999999999999999,1.0,,2.0,1.2649110640673518,False,False,False,False,False,False,10.0,7.0,1.0,,2.0,2.0,10.0,7.0,1.0,,2.0,2.0
orcawise,10.0,0.0,0.0,10.0,3.0,,Orcawise,65,True,True,,,Orcawise,3,0,8,16.65106414803747,5,True,0.046153846153846156,0.0,0.12307692307692308,10.000000000000002,0.5,0.5,,3.0000000000000004,6.32455532033676,False,True,True,False,False,False,10.0,0.0,0.0,,3.0,10.0,10.0,0.5,0.5,,3.0,10.0
inflectionai,12.0,6.0,1.0,14.0,11.0,9.0,Inflection AI,63,True,True,,,Inflection AI,10,2,14,5.7390145238817345,6,True,0.15873015873015872,0.031746031746031744,0.2222222222222222,12.0,6.0,1.0,16.468143852662745,11.000000000000002,8.85437744847146,False,False,False,False,False,False,12.0,6.0,1.0,9.0,11.0,14.0,12.0,6.0,1.0,9.0,11.0,14.0
partnershipai,5.0,0.0,0.0,,,,Partnership on AI,61,True,True,,,Partnership on AI,0,0,3,6.3095734448019325,3,True,0.0,0.0,0.04918032786885246,4.999999999999999,0.5,0.5,,,,False,True,True,False,False,False,5.0,0.0,0.0,,,,5.0,0.5,0.5,,,
indata-labs,4.0,5.0,0.0,5.0,4.0,,InData Labs,59,True,True,,,InData Labs,4,1,5,4.3734482957731124,5,True,0.06779661016949153,0.01694915254237288,0.0847457627118644,4.0,4.999999999999999,0.5,,4.0,3.162277660168379,False,False,True,False,False,False,4.0,5.0,0.0,,4.0,5.0,4.0,5.0,0.5,,4.0,5.0
merantix-momentum,12.0,6.0,4.0,12.0,9.0,1.0,Merantix Momentum,59,True,True,,,Merantix Momentum,7,3,10,3.84132286010275,6,True,0.11864406779661017,0.05084745762711865,0.1694915254237288,12.0,6.0,4.0,1.8297937614069713,9.000000000000002,7.58946638440411,False,False,False,False,False,False,12.0,6.0,4.0,1.0,9.0,12.0,12.0,6.0,4.0,1.0,9.0,12.0
markovate,5.0,0.0,0.0,1.0,,,Markovate Inc.,57,True,True,,,Markovate Inc.,1,0,3,5.377965320810326,4,True,0.017543859649122806,0.0,0.05263157894736842,4.999999999999999,0.5,0.5,,,0.6324555320336759,False,True,True,False,False,False,5.0,0.0,0.0,,,1.0,5.0,0.5,0.5,,,1.0
moov-ai,5.0,1.0,0.0,5.0,2.0,1.0,Moov AI,57,True,True,,,Moov AI,2,1,4,5.62341325190349,6,True,0.03508771929824561,0.017543859649122806,0.07017543859649122,4.999999999999999,1.0,0.5,1.8297937614069713,2.0,3.162277660168379,False,False,True,False,False,False,5.0,1.0,0.0,1.0,2.0,5.0,5.0,1.0,0.5,1.0,2.0,5.0
recursive-ai,7.0,3.0,1.0,5.0,4.0,3.0,Recursive,52,True,True,,,Recursive,4,2,6,3.578904347680837,6,True,0.07692307692307693,0.038461538461538464,0.11538461538461539,6.999999999999999,3.0000000000000004,1.0,5.489381284220914,4.0,3.162277660168379,False,False,False,False,False,False,7.0,3.0,1.0,3.0,4.0,5.0,7.0,3.0,1.0,3.0,4.0,5.0
latticeflow,6.0,12.0,3.0,,,,LatticeFlow,48,True,True,,,LatticeFlow,6,3,10,3.0314331330207955,3,False,0.125,0.0625,0.20833333333333334,6.0,12.0,3.0000000000000004,,,,False,False,False,False,False,False,6.0,12.0,3.0,,,,6.0,12.0,3.0,,,
winstars-tecnology,1.0,6.0,2.0,,,,R&D Center WINSTARS.AI,43,True,True,,,R&D Center WINSTARS.AI,2,1,5,4.192962712629475,3,False,0.046511627906976744,0.023255813953488372,0.11627906976744186,1.0,6.0,2.0,,,,False,False,False,False,False,False,1.0,6.0,2.0,,,,1.0,6.0,2.0,,,
divedeepai,10.0,3.0,0.0,10.0,5.0,1.0,DiveDeepAI,43,True,True,,,DiveDeepAI,4,1,8,8.314361904376032,6,True,0.09302325581395349,0.023255813953488372,0.18604651162790697,10.000000000000002,3.0000000000000004,0.5,1.8297937614069713,4.999999999999999,6.32455532033676,False,False,True,False,False,False,10.0,3.0,0.0,1.0,5.0,10.0,10.0,3.0,0.5,1.0,5.0,10.0
fundaci-n-centro-supercomputaci-n-castilla-y-le-n-fcsc-,8.0,1.0,0.0,,,,EuroCC,42,True,True,,,EuroCC,1,1,5,9.189586839976279,3,True,0.023809523809523808,0.023809523809523808,0.11904761904761904,7.999999999999998,1.0,0.5,,,,False,False,True,False,False,False,8.0,1.0,0.0,,,,8.0,1.0,0.5,,,
effixis,7.0,1.0,0.0,8.0,4.0,,Effixis,34,True,True,,,Effixis,4,1,6,9.318045235940271,5,True,0.11764705882352941,0.029411764705882353,0.17647058823529413,6.999999999999999,1.0,0.5,,4.0,5.059644256269406,False,False,True,False,False,False,7.0,1.0,0.0,,4.0,8.0,7.0,1.0,0.5,,4.0,8.0
statsoft-europe-gmbh,1.0,7.0,1.0,,,,StatSoft,33,True,True,,,StatSoft,1,1,5,4.743276393803367,3,True,0.030303030303030304,0.030303030303030304,0.15151515151515152,1.0,6.999999999999999,1.0,,,,False,False,False,False,False,False,1.0,7.0,1.0,,,,1.0,7.0,1.0,,,
vinai-research,13.0,18.0,1.0,44.0,31.0,18.0,VinAI Research,33,True,True,,,VinAI Research,22,4,32,8.8623009638715,6,True,0.6666666666666666,0.12121212121212122,0.9696969696969697,13.0,17.999999999999996,1.0,32.936287705325476,31.0,27.828043409481733,False,False,False,False,False,False,13.0,18.0,1.0,18.0,31.0,44.0,13.0,18.0,1.0,18.0,31.0,44.0
11351707,11.0,6.0,0.0,,,,Infinia ML,33,True,True,,,Infinia ML,6,1,10,11.855998744839985,3,True,0.18181818181818182,0.030303030303030304,0.30303030303030304,11.000000000000002,6.0,0.5,,,,False,False,True,False,False,False,11.0,6.0,0.0,,,,11.0,6.0,0.5,,,
numlabs,2.0,6.0,0.0,5.0,4.0,1.0,Numlabs,32,True,True,,,Numlabs,3,1,5,5.121763813470333,6,True,0.09375,0.03125,0.15625,2.0,6.0,0.5,1.8297937614069713,4.0,3.162277660168379,False,False,True,False,False,False,2.0,6.0,0.0,1.0,4.0,5.0,2.0,6.0,0.5,1.0,4.0,5.0
adaptive-ml,8.0,10.0,6.0,8.0,8.0,6.0,Adaptive ML,31,True,True,,,Adaptive ML,8,6,10,1.901695942838381,6,False,0.25806451612903225,0.1935483870967742,0.3225806451612903,7.999999999999998,10.000000000000002,6.0,10.978762568441827,7.999999999999998,5.059644256269406,False,False,False,False,False,False,8.0,10.0,6.0,6.0,8.0,8.0,8.0,10.0,6.0,6.0,8.0,8.0
atmo-ai,7.0,6.0,0.0,1.0,1.0,1.0,Atmo,30,True,True,,,Atmo,1,1,6,11.524567745779965,6,True,0.03333333333333333,0.03333333333333333,0.2,6.999999999999999,6.0,0.5,1.8297937614069713,1.0,0.6324555320336759,False,False,True,False,False,False,7.0,6.0,0.0,1.0,1.0,1.0,7.0,6.0,0.5,1.0,1.0,1.0
datarootlabs,1.0,9.0,1.0,5.0,3.0,,DataRoot Labs,28,True,True,,,DataRoot Labs,3,1,6,5.92305145750446,5,False,0.10714285714285714,0.03571428571428571,0.21428571428571427,1.0,9.000000000000002,1.0,,3.0000000000000004,3.162277660168379,False,False,False,False,False,False,1.0,9.0,1.0,,3.0,5.0,1.0,9.0,1.0,,3.0,5.0
modulai,14.0,6.0,5.0,12.0,10.0,3.0,Modulai,27,True,True,,,Modulai,7,5,12,2.2584855540753845,6,False,0.25925925925925924,0.18518518518518517,0.4444444444444444,13.999999999999996,6.0,4.999999999999999,5.489381284220914,10.000000000000002,7.58946638440411,False,False,False,False,False,False,14.0,6.0,5.0,3.0,10.0,12.0,14.0,6.0,5.0,3.0,10.0,12.0
ml-cube,11.0,11.0,3.0,8.0,3.0,2.0,ML cube,25,True,True,,,ML cube,4,3,11,3.6666666666666665,6,False,0.16,0.12,0.44,11.000000000000002,11.000000000000002,3.0000000000000004,3.659587522813943,3.0000000000000004,5.059644256269406,False,False,False,False,False,False,11.0,11.0,3.0,2.0,3.0,8.0,11.0,11.0,3.0,2.0,3.0,8.0
digitalstrategyinnovation,6.0,4.0,0.0,1.0,,,Digital Strategy Innovation,22,True,True,,,Digital Strategy Innovation,2,1,5,9.902295242725165,4,True,0.09090909090909091,0.045454545454545456,0.22727272727272727,6.0,4.0,0.5,,,0.6324555320336759,False,False,True,False,False,False,6.0,4.0,0.0,,,1.0,6.0,4.0,0.5,,,1.0
imandra,5.0,0.0,2.0,9.0,3.0,3.0,Imandra,22,True,True,,,Imandra,4,1,6,5.589821647050001,6,True,0.18181818181818182,0.045454545454545456,0.2727272727272727,4.999999999999999,0.5,2.0,5.489381284220914,3.0000000000000004,5.692099788303084,False,True,False,False,False,False,5.0,0.0,2.0,3.0,3.0,9.0,5.0,0.5,2.0,3.0,3.0,9.0
inferlink-corporation,6.0,2.0,0.0,6.0,4.0,2.0,InferLink,21,True,True,,,InferLink,4,1,5,4.898979485566356,6,True,0.19047619047619047,0.047619047619047616,0.23809523809523808,6.0,2.0,0.5,3.659587522813943,4.0,3.794733192202055,False,False,True,False,False,False,6.0,2.0,0.0,2.0,4.0,6.0,6.0,2.0,0.5,2.0,4.0,6.0
neural-magic,5.0,3.0,2.0,1.0,1.0,1.0,Neural Magic,21,True,True,,,Neural Magic,2,1,4,4.870018732126484,6,True,0.09523809523809523,0.047619047619047616,0.19047619047619047,4.999999999999999,3.0000000000000004,2.0,1.8297937614069713,1.0,0.6324555320336759,False,False,False,False,False,False,5.0,3.0,2.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0
tensorleap,1.0,5.0,1.0,2.0,1.0,,Tensorleap,19,True,True,,,Tensorleap,1,1,3,2.885399811814427,5,True,0.05263157894736842,0.05263157894736842,0.15789473684210525,1.0,4.999999999999999,1.0,,1.0,1.2649110640673518,False,False,False,False,False,False,1.0,5.0,1.0,,1.0,2.0,1.0,5.0,1.0,,1.0,2.0
amai-gmbh,4.0,3.0,0.0,6.0,3.0,2.0,AMAI,19,True,True,,,AMAI,3,1,4,3.1810829150682025,6,True,0.15789473684210525,0.05263157894736842,0.21052631578947367,4.0,3.0000000000000004,0.5,3.659587522813943,3.0000000000000004,3.794733192202055,False,False,True,False,False,False,4.0,3.0,0.0,2.0,3.0,6.0,4.0,3.0,0.5,2.0,3.0,6.0
nnaisense,3.0,4.0,2.0,5.0,5.0,4.0,NNAISENSE,16,True,True,,,NNAISENSE,4,2,6,2.4696786305151606,6,False,0.25,0.125,0.375,3.0000000000000004,4.0,2.0,7.319175045627885,4.999999999999999,3.162277660168379,False,False,False,False,False,False,3.0,4.0,2.0,4.0,5.0,5.0,3.0,4.0,2.0,4.0,5.0,5.0
deepneuronic,3.0,7.0,3.0,4.0,3.0,1.0,DeepNeuronic,16,True,True,,,DeepNeuronic,3,2,5,2.129921427112782,6,False,0.1875,0.125,0.3125,3.0000000000000004,6.999999999999999,3.0000000000000004,1.8297937614069713,3.0000000000000004,2.529822128134703,False,False,False,False,False,False,3.0,7.0,3.0,1.0,3.0,4.0,3.0,7.0,3.0,1.0,3.0,4.0
ai-superior,5.0,1.0,0.0,1.0,1.0,,AI Superior,12,True,True,,,AI Superior,1,1,3,4.781762498950185,5,True,0.08333333333333333,0.08333333333333333,0.25,4.999999999999999,1.0,0.5,,1.0,0.6324555320336759,False,False,True,False,False,False,5.0,1.0,0.0,,1.0,1.0,5.0,1.0,0.5,,1.0,1.0
